AOP	AOP name	Event	Level of Organisation	Event Action	Action
Aop:34	LXR activation leading to hepatic steatosis	Event:291	Cellular	Accumulation	increased concentration
Aop:34	LXR activation leading to hepatic steatosis	Event:176	Cellular	Damaging	damage
Aop:34	LXR activation leading to hepatic steatosis	Event:345	Organ	N/A	occurrence
Aop:35	Narcosis leading to respiratory failure	Event:46	Cellular	Accumulation	increased object quality
Aop:35	Narcosis leading to respiratory failure	Event:169	Cellular	Disruption	increased object quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:231	Molecular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:232	Molecular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:233	Molecular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:327	Organ	Accumulation	increased concentration
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:140	Cellular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:179	Molecular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:8	Cellular	Decreased	decreased process quality
Aop:36	Peroxisomal Fatty Acid Beta-Oxidation Inhibition Leading to Steatosis	Event:346	Organ	Undefined	occurrence
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:68	Tissue	Accumulation	increased process quality
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:265	Cellular	Activation	increased process quality
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:244	Molecular	Alkylation	increased process quality
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:134	Cellular	Increased	increased process quality
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:55	Cellular	N/A	increased process quality
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:344	Organ	N/A	occurrence
Aop:38	Protein Alkylation leading to Liver Fibrosis	Event:276	Cellular	Up Regulation	increased process quality
Aop:39	Sensitisation of the Respiratory Tract induced by Covalent Binding of Low Molecular Weight Organic Chemicals to Proteins	Event:75	Molecular	N/A	
Aop:39	Sensitisation of the Respiratory Tract induced by Covalent Binding of Low Molecular Weight Organic Chemicals to Proteins	Event:151	Molecular	Activation	increased process quality
Aop:39	Sensitisation of the Respiratory Tract induced by Covalent Binding of Low Molecular Weight Organic Chemicals to Proteins	Event:151	Molecular	Activation	increased process quality
Aop:39	Sensitisation of the Respiratory Tract induced by Covalent Binding of Low Molecular Weight Organic Chemicals to Proteins	Event:313	Organ	Increase	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:396	Molecular	Covalent Binding	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:826	Cellular	Activation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:826	Cellular	Activation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:398	Cellular	Activation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:398	Cellular	Activation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:272	Organ	Activation/Proliferation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:272	Organ	Activation/Proliferation	increased process quality
Aop:40	Covalent Protein binding leading to Skin Sensitisation	Event:827	Organ	sensitisation	increased process quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:165	Cellular	Activation	increased process quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:853	Cellular	Changes/Inhibition	deviation(from_normal)
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:853	Cellular	Changes/Inhibition	decreased process quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:139	Tissue	N/A	occurrence
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:854	Tissue	Alterations	deviation(from_normal)
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:854	Tissue	Alterations	increased process quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:854	Tissue	Alterations	increased process quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:856	Organ	Formation	increased object quality
Aop:41	Sustained AhR Activation leading to Rodent Liver Tumours	Event:856	Organ	Formation	increased object quality
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:279	Molecular	Inhibition	decreased process quality
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:277	Molecular	Decreased	decreased process quality
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:281	Tissue	Decreased	decreased concentration
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:280	Organ	Decreased	decreased concentration
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:756	Tissue	Altered	deviation(from_normal)
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:757	Organ	Altered	malformed
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:758	Tissue	Decreased	abnormal
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:402	Individual	Decreased	decreased process quality
Aop:42	Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals	Event:402	Individual	Decreased	decreased process quality
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:305	Molecular	Inhibition	decreased process quality
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:28	Cellular	Reduction	decreased process quality
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:110	Tissue	Impairment	deviation(from_normal)
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:298	Organ	Insufficiency	decreased process quality
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:298	Organ	Insufficiency	abnormal
Aop:43	Disruption of VEGFR Signaling Leading to Developmental Defects	Event:1001	Individual	Increased	malformed
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:373	Molecular	Formation	deviation(from_normal)
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:409	Molecular	Metabolism of AFB1	increased process quality
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:376	Cellular	Increased	increased process quality
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:491	Organ	Clonal Expansion/Cell Proliferation	increased process quality
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:493	Molecular	Increased	insufficient 
Aop:46	AFB1: Mutagenic Mode-of-Action leading to Hepatocellular Carcinoma (HCC)	Event:378	Individual	Tumorigenesis	increased object quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:875	Molecular	Binding of agonist	increased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:388	Molecular	Overactivation	increased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:389	Cellular	Increased	increased concentration
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:177	Cellular	N/A	damage
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:55	Cellular	N/A	increased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:188	Tissue	N/A	pathological
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:352	Tissue	N/A	increased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:618	Organ	Decreased	decreased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:341	Individual	Impairment	decreased process quality
Aop:48	"Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment."	Event:341	Individual	Impairment	decreased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:227	Molecular	Activation	increased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:414	Cellular	Increase	increased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:415	Cellular	Hyperplasia	increased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:416	Cellular	Increase proliferation	increased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:413	Cellular	Reduction	decreased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:446	Individual	Reduction	decreased object quality 
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:446	Individual	Reduction	decreased concentration
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:447	Cellular	Reduction	decreased process quality
Aop:51	PPARalpha activation leading to impaired fertility in adult male rodents	Event:406	Individual	impaired	decreased object quality
Aop:52	ER agonism leading to skewed sex ratios due to altered sexual differentiation in males	Event:111	Molecular	Agonism	increased process quality
Aop:52	ER agonism leading to skewed sex ratios due to altered sexual differentiation in males	Event:417	Population	skewed	deviation(from_normal)
Aop:53	ER agonism leading to reduced survival due to renal failure	Event:111	Molecular	Agonism	increased process quality
Aop:53	ER agonism leading to reduced survival due to renal failure	Event:418	Cellular	Increased	increased process quality
Aop:53	ER agonism leading to reduced survival due to renal failure	Event:220	Organ	Increase	increased object quality 
Aop:53	ER agonism leading to reduced survival due to renal failure	Event:220	Organ	Increase	increased concentration
